gameid,date,away,home,tm,q1,q2,q3,q4,ot1,ot2,ot3,total
20031028DALLAL,20031028,DAL,LAL,DAL,15,30,22,26,,,,93
20031028DALLAL,20031028,DAL,LAL,LAL,29,26,31,23,,,,109
20031028MIAPHI,20031028,MIA,PHI,MIA,19,20,23,12,,,,74
20031028MIAPHI,20031028,MIA,PHI,PHI,24,20,21,24,,,,89
20031028PHOSAS,20031028,PHO,SAS,PHO,28,14,26,14,,,,82
20031028PHOSAS,20031028,PHO,SAS,SAS,19,19,29,16,,,,83
20031029MIABOS,20031029,MIA,BOS,MIA,15,24,22,14,,,,75
20031029MIABOS,20031029,MIA,BOS,BOS,20,29,30,19,,,,98
20031029WASCHI,20031029,WAS,CHI,WAS,20,23,26,30,,,,99
20031029WASCHI,20031029,WAS,CHI,CHI,15,16,26,17,,,,74
20031029SASDEN,20031029,SAS,DEN,SAS,20,16,15,21,,,,72
20031029SASDEN,20031029,SAS,DEN,DEN,20,19,24,17,,,,80
20031029INDDET,20031029,IND,DET,IND,19,27,26,17,,,,89
20031029INDDET,20031029,IND,DET,DET,20,24,22,21,,,,87
20031029DALGSW,20031029,DAL,GSW,DAL,22,27,17,29,,,,95
20031029DALGSW,20031029,DAL,GSW,GSW,14,33,17,23,,,,87
20031029MILMIN,20031029,MIL,MIN,MIL,16,25,25,23,,,,89
20031029MILMIN,20031029,MIL,MIN,MIN,27,27,17,24,,,,95
20031029ATLNOH,20031029,ATL,NOH,ATL,17,23,12,23,8,,,83
20031029ATLNOH,20031029,ATL,NOH,NOH,14,19,25,17,13,,,88
20031029ORLNYK,20031029,ORL,NYK,ORL,17,17,17,22,12,,,85
20031029ORLNYK,20031029,ORL,NYK,NYK,19,15,25,14,10,,,83
20031029CLESAC,20031029,CLE,SAC,CLE,32,20,26,14,,,,92
20031029CLESAC,20031029,CLE,SAC,SAC,39,26,18,23,,,,106
20031029NJNTOR,20031029,NJN,TOR,NJN,21,26,20,20,,,,87
20031029NJNTOR,20031029,NJN,TOR,TOR,17,21,26,26,,,,90
20031029PORUTA,20031029,POR,UTA,POR,23,28,19,22,,,,92
